36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.875, -42.0, -0.00222222222222, 0.00111111111111, -0.00111111111111, 0.42, -0.14, 9.76, 0.02, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252033935
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.5, -41.25, -0.00111111111111, 0.0, 0.0, 0.44, -0.13, 9.73, 0.03, 0.03, -0.08, 0.38, -0.16, 9.79, 1596252033962
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.5, -41.25, 0.0, 0.0, -0.00222222222222, 0.46, -0.15, 9.71, 0.08, 0.0, -0.07, 0.38, -0.16, 9.79, 1596252034000
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 24.0, -40.5, -0.00111111111111, -0.00333333333333, 0.0, 0.46, -0.15, 9.71, 0.08, 0.0, -0.07, 0.38, -0.16, 9.79, 1596252034033
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.1875, -41.25, 0.0, -0.00111111111111, 0.0, 0.45, -0.17, 9.73, 0.05, 0.01, -0.09, 0.38, -0.16, 9.79, 1596252034062
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.1875, -41.25, -0.00111111111111, 0.00444444444444, 0.00222222222222, 0.44, -0.15, 9.72, 0.06, 0.0, -0.07, 0.38, -0.16, 9.79, 1596252034095
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 24.75, -41.25, -0.00111111111111, 0.00111111111111, -0.00111111111111, 0.4, -0.15, 9.72, 0.04, 0.02, -0.07, 0.38, -0.16, 9.79, 1596252034122
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.875, -42.375, -0.00111111111111, 0.0, 0.00222222222222, 0.4, -0.12, 9.73, 0.03, 0.0, -0.09, 0.38, -0.16, 9.79, 1596252034163
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.875, -42.375, 0.0, 0.00111111111111, 0.00111111111111, 0.4, -0.16, 9.73, 0.03, 0.0, -0.04, 0.38, -0.16, 9.79, 1596252034204
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 23.6875, -41.25, 0.00222222222222, -0.00333333333333, 0.0, 0.41, -0.14, 9.75, 0.03, 0.0, -0.04, 0.38, -0.16, 9.79, 1596252034243
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 21.875, -40.5, 0.00111111111111, 0.0, 0.00555555555556, 0.45, -0.16, 9.73, 0.07, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252034284
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 21.0625, -40.875, 0.00444444444444, -0.00666666666667, 0.00444444444444, 0.42, -0.16, 9.72, 0.04, 0.0, -0.07, 0.38, -0.16, 9.79, 1596252034321
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 20.375, -40.5, 0.00111111111111, 0.00222222222222, 0.0, 0.45, -0.13, 9.73, 0.07, 0.03, -0.06, 0.38, -0.16, 9.79, 1596252034361
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 20.375, -40.5, 0.00111111111111, 0.00111111111111, 0.00222222222222, 0.4, -0.13, 9.73, 0.02, 0.02, -0.06, 0.38, -0.16, 9.79, 1596252034401
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 21.0625, -41.6875, -0.00111111111111, 0.00333333333333, -0.00333333333333, 0.4, -0.15, 9.73, 0.04, 0.04, -0.05, 0.38, -0.16, 9.79, 1596252034441
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 21.0625, -41.25, -0.00111111111111, 0.00555555555556, 0.0, 0.41, -0.15, 9.73, 0.04, -0.02, -0.07, 0.38, -0.16, 9.79, 1596252034474
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 20.375, -41.25, 0.00111111111111, 0.00222222222222, 0.00333333333333, 0.4, -0.17, 9.73, 0.01, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252034511
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 20.375, -41.25, -0.00111111111111, 0.00222222222222, -0.00222222222222, 0.42, -0.17, 9.72, 0.02, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252034544
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 20.6875, -40.875, -0.00111111111111, -0.00222222222222, -0.00444444444444, 0.41, -0.17, 9.71, 0.04, 0.01, -0.07, 0.38, -0.16, 9.79, 1596252034573
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.5, -40.0625, 0.0, -0.00111111111111, 0.0, 0.43, -0.14, 9.74, 0.05, 0.02, -0.05, 0.38, -0.16, 9.79, 1596252034606
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.5, -40.0625, 0.0, -0.00333333333333, 0.00666666666667, 0.42, -0.15, 9.73, 0.05, 0.01, -0.05, 0.38, -0.16, 9.79, 1596252034637
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.1875, -41.1875, -0.00111111111111, -0.00111111111111, 0.0, 0.42, -0.17, 9.74, 0.05, 0.01, -0.07, 0.38, -0.16, 9.79, 1596252034664
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.1875, -41.1875, -0.00111111111111, 0.00111111111111, -0.01, 0.45, -0.16, 9.74, 0.07, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252034701
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 23.25, -41.6875, 0.0, 0.0, 0.00111111111111, 0.42, -0.13, 9.72, 0.04, 0.02, -0.07, 0.38, -0.16, 9.79, 1596252034735
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.375, 22.1875, -41.25, -0.00111111111111, 0.00111111111111, 0.00888888888889, 0.42, -0.14, 9.73, 0.04, 0.0, -0.09, 0.38, -0.16, 9.79, 1596252034764
